
"CountryName","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Congo, Rep.","COG","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.9752998352051","","","","","","","","","","","","","",
"Colombia","COL","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7299995422363","11.6499996185303","6.01000022888184","8.69999980926514","","15.3999996185303","","","","","22.4529991149902","23.128999710083","21.1399993896484","20.9680004119873","18.5049991607666","","17.8059997558594","18.1140003204346","18.443000793457","17.2021999359131","16.2152004241943","14.9976997375488","13.891900062561","13.9381999969482","12.4081001281738","13.5777997970581","13.7161998748779","",
"Comoros","COM","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4418001174927","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8499984741211","","","","","","","","","","","","","","","","","","","","","","","","","58.5120010375977","","29.5200004577637","",
"Costa Rica","CRI","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.57800006866455","9.76200008392334","6.67199993133545","7.47700023651123","6.77199983596802","10.4490003585815","10.2030000686646","9.82699966430664","9.14799976348877","11.9320001602173","9.32900047302246","11.8229999542236","12.4060001373291","12.9469995498657","12.2519998550415","11.5620002746582","10.6070003509521","8.32199954986572","9.76900005340576","15.5459995269775","14.7529001235962","18.0216007232666","","","","","","","",
"Caribbean small states","CSS","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2720566294575","","21.6285318279603","","","","","","22.0105373796407","","","","","","","","","","","","","","20.6772505124309","21.6786963957005","19.3239056701965","19.4259835308442","22.0325613084037","","",
"Cuba","CUB","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.51999998092651","6.40999984741211","","","","","","","","",
"Curacao","CUW","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92999982833862","","","","","","","","","","","","","","","11.210000038147","10.8500003814697","13.5799999237061","","21.7800006866455","24.2399997711182","24.0499992370605","32","18.1100006103516","16.3799991607666","","","",
"Cyprus","CYP","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.15999984741211","","","","","","","","6.65229988098145","","7.95590019226074","8.98840045928955","7.86759996414185","13.1833000183105","8.92640018463135","10.9640998840332","8.67510032653809","13.6211996078491","15.930700302124","","28.7754993438721","41.1072006225586","37.4205017089844","34.7187995910645","25.7833003997803","27.0006999969482","",
